"CODE_IRIS","annee","prix_m2_med","prix_m2_mean","n_ventes"
"930320111",2020,3919.16666666667,4226.22647816474,16
"930320111",2021,4890.94746716698,25709.2316023148,50
"930320111",2022,3852.45901639344,4216.0069529026,29
"930320111",2023,4325.90996168582,4313.40668462655,28
"930320111",2024,3940.70512820513,3852.70097046449,26
"930320111",2025,3870.58823529412,3498.46480796546,9
"930320112",2020,4707.48663101604,14395.2072674589,82
"930320112",2021,3974.99630286897,4420.66365214424,108
"930320112",2022,4525.99737685806,12081.8072973954,128
"930320112",2023,4292.68292682927,9183.15600340275,71
"930320112",2024,4060.40268456376,5819.79513816707,57
"930320112",2025,3545.45454545455,3729.63807532421,15
"930320113",2020,4254.16666666667,14242.9729044843,42
"930320113",2021,3800,3888.26334605663,42
"930320113",2022,4691.96428571429,4683.41419472206,52
"930320113",2023,4375,7471.35160140046,46
"930320113",2024,4197.53086419753,4093.78185820779,31
"930320113",2025,3061.28787878788,3296.36220932022,6
"930320114",2020,3766.89189189189,3654.70305595458,10
"930320114",2021,4294.36090225564,4438.7034857153,28
"930320114",2022,4516.66666666667,4854.89964416185,28
"930320114",2023,3950,4143.70686840286,21
"930320114",2024,3952.38095238095,4298.88967062808,21
"930320114",2025,3786.40776699029,3713.71763819637,7
"930320115",2020,4385.9649122807,4771.20550898334,17
"930320115",2021,3901.31578947368,5938.46141418564,41
"930320115",2022,4413.79310344828,12908.5919227962,45
"930320115",2023,4038.79915730337,4209.28044818169,28
"930320115",2024,5000,16688.7543481173,45
"930320115",2025,4256.33802816901,5500.25385917198,12
"930320116",2021,4642.85714285714,4671.84759349749,5
"930320116",2022,2354.6511627907,2354.6511627907,1
"930320116",2023,3730,3730,1
"930320116",2024,3045.45454545455,2751.44222396378,3
"930320116",2025,3140.29064039409,3140.29064039409,2
"930320117",2020,3844.08602150538,4873.87045952708,19
"930320117",2021,3633.92857142857,4183.17278095344,49
"930320117",2022,4611.25429553265,4708.16519359511,52
"930320117",2023,4019.67114607233,4341.75270100101,26
"930320117",2024,3600,3552.61093244903,29
"930320117",2025,3667.07317073171,3512.25797534741,11
"930330101",2020,4736.84210526316,4877.02244590467,35
"930330101",2021,4640.87301587302,6138.86586270673,60
"930330101",2022,4878.0487804878,5221.09960551101,49
"930330101",2023,4032.25806451613,5125.33352369878,25
"930330101",2024,4000,4089.29806093096,24
"930330101",2025,4242.99065420561,4102.09681338275,8
"930330102",2020,4489.45905247307,4562.75677367552,32
"930330102",2021,4165.21739130435,4085.40906979785,48
"930330102",2022,4857.95454545455,7397.04750978257,35
"930330102",2023,4487.2619047619,4717.37607926678,32
"930330102",2024,4422.72727272727,5211.49745484542,25
"930330102",2025,3782.41758241758,4046.19080054003,11
"930330103",2020,4666.66666666667,4624.16331983747,33
"930330103",2021,4777.77777777778,5418.81669261748,87
"930330103",2022,4512.19512195122,4518.76008051547,61
"930330103",2023,4666.66666666667,5597.74324042833,58
"930330103",2024,4535.4774535809,4318.97254696565,30
"930330103",2025,3903.22580645161,3872.36685296198,19
"930390101",2020,3027.91574279379,3218.78247467731,12
"930390101",2021,3174.7680890538,4152.51421311329,22
"930390101",2022,3798.07692307692,6141.23809539077,22
"930390101",2023,3643.33333333333,3748.48202985543,16
"930390101",2024,3272.72727272727,4280.01367621736,11
"930390101",2025,12340.4255319149,11247.0206866327,9
"930390102",2020,3500,3387.96955512951,23
"930390102",2021,3716.66666666667,4261.18920794145,40
"930390102",2022,3863.63636363636,7228.69950825903,45
"930390102",2023,4078.94736842105,4469.70802580711,29
"930390102",2024,3169.85645933014,3301.31227809704,12
"930390102",2025,3970.14925373134,4334.01093089763,5
"930390103",2020,4172.21052631579,4033.78642053776,23
"930390103",2021,4793.15640880858,4577.89593427831,16
"930390103",2022,5289.67249417249,5255.5938879832,16
"930390103",2023,5018.45238095238,5114.1961322953,18
"930390103",2024,5698.13333333333,6206.54814621513,31
"930390103",2025,15579.7128205128,15067.2336649079,47
"930450101",2020,7888.09523809524,7598.5331573605,20
"930450101",2021,8068.18181818182,27833.6666868648,39
"930450101",2022,7806.86274509804,22987.9084822532,46
"930450101",2023,7479.11764705882,7385.3180588953,34
"930450101",2024,5900.93859649123,6475.85074196289,36
"930450101",2025,6375,8389.22893510647,13
"930450102",2020,7135.15448504983,6746.80085663359,16
"930450102",2021,6611.11111111111,6963.25850769049,25
"930450102",2022,6884.05797101449,6731.4791610804,35
"930450102",2023,8095.08116883117,28977.2963324,26
"930450102",2024,6056.88027819175,6198.93917516466,12
"930450102",2025,6081.43976362943,5492.76614074532,12
"930450103",2020,7581.47279549719,7048.80576872898,14
"930450103",2021,7746.03174603175,7454.25387088989,61
"930450103",2022,7872.92464878672,8770.29073964524,56
"930450103",2023,7628.56202356202,19823.241643407,58
"930450103",2024,7962.96296296296,31663.0796974544,41
"930450103",2025,7000,6987.18676250514,7
"930450104",2020,6363.63636363636,6394.57070707071,3
"930450104",2021,7147.54098360656,6648.25628679442,8
"930450104",2022,6418.59165424739,6418.59165424739,2
"930450104",2023,6425.37313432836,6425.37313432836,1
"930450104",2024,6144.09722222222,6083.58585858586,4
"930450104",2025,5388.88888888889,6325.54200542005,3
"930450105",2021,6283.33333333333,6283.33333333333,2
"930450105",2022,7486.66666666667,7417.16845878136,4
"930450105",2024,8474.23510466989,8474.23510466989,2
"930450106",2020,7489.79591836735,16217.5079537371,23
"930450106",2021,7129.41399253731,7387.244954533,42
"930450106",2022,7893.34415584416,12494.2272741254,46
"930450106",2023,7407.40740740741,7114.34986614424,25
"930450106",2024,6617.64705882353,6167.71235902517,15
"930450106",2025,6227.27272727273,6345.50681549729,11
"930450107",2020,7794.11764705882,7361.8327515406,15
"930450107",2021,7793.359375,8211.23954800508,28
"930450107",2022,7608.69565217391,7431.22911322407,41
"930450107",2023,7555.71428571429,27789.2428616913,51
"930450107",2024,7792.87515762926,14366.6394582861,22
"930450107",2025,6607.8431372549,6638.84529028278,15
"930450108",2020,7828.57142857143,19181.5219116236,33
"930450108",2021,7967.54385964912,11929.1669953991,54
"930450108",2022,7604.16666666667,9662.75875842092,56
"930450108",2023,6811.92022263451,7366.76768821158,44
"930450108",2024,6763.15789473684,6793.3738127096,29
"930450108",2025,6550.85576923077,6229.54168683489,18
"930450109",2020,7824.07407407407,9319.28885915668,25
"930450109",2021,8096.39953542393,8335.24819511333,36
"930450109",2022,8570.58823529412,44625.1951437025,69
"930450109",2023,6921.56862745098,7040.88343107183,29
"930450109",2024,7138.88888888889,14560.782506084,44
"930450109",2025,7142.65873015873,7315.75058206583,12
"930450110",2020,5525,5525,2
"930450110",2021,7413.38028169014,8252.90012958584,12
"930450110",2022,6807.22891566265,7037.07728605046,9
"930450110",2023,7527.63605442177,7527.63605442177,2
"930450110",2024,5205.46810273405,4568.44220344142,6
"930450110",2025,5476.19047619048,5476.19047619048,1
"930460101",2020,3921.05263157895,4089.88248360997,23
"930460101",2021,3666.66666666667,4224.69220206323,49
"930460101",2022,3326.08695652174,3523.62826464197,43
"930460101",2023,3000,3911.60693876215,37
"930460101",2024,3270.83333333333,3155.2951079399,35
"930460101",2025,2897,3664.07220670556,11
"930460102",2020,3529.41176470588,4722.85212807994,19
"930460102",2021,4155.84415584416,4215.89588333331,41
"930460102",2022,4432.43243243243,4407.75523695378,55
"930460102",2023,3752.38095238095,3937.83503862416,26
"930460102",2024,4241.02084972463,6172.82794103872,18
"930460102",2025,5635.87395636951,5528.28262212415,4
"930460103",2020,3333.33333333333,4512.81837172909,15
"930460103",2021,4053.57142857143,4869.74349550524,38
"930460103",2022,3711.42109851787,3811.47720490711,18
"930460103",2023,3857.14285714286,4327.38907684146,31
"930460103",2024,3231.25,3228.99092974577,14
"930460103",2025,3500,4255.81320876622,7
"930460104",2020,4361.70212765957,15940.714251285,27
"930460104",2021,3338.46153846154,3319.14150522347,41
"930460104",2022,4016.80672268908,4175.28100389513,36
"930460104",2023,2849.4623655914,3023.50609399759,23
"930460104",2024,3827.24505327245,3808.41051082684,16
"930460104",2025,3405.79710144928,3306.7002468552,7
"930460105",2020,3904.71464019851,4252.81113099303,44
"930460105",2021,4063.3732947499,5624.23483345658,88
"930460105",2022,4104.4776119403,4488.58702724564,81
"930460105",2023,3920,6784.05534605845,55
"930460105",2024,3877.77777777778,12880.6603929798,63
"930460105",2025,3988.38185890258,4312.2609439295,14
"930460106",2020,3428.57142857143,3645.10609887551,19
"930460106",2021,3545.42956585455,3828.66429164797,54
"930460106",2022,3720.99358974359,3900.66350459022,40
"930460106",2023,3728.26086956522,3867.37343519842,29
"930460106",2024,3264.34426229508,3538.44409114733,32
"930460106",2025,3505.10204081633,3692.80270481398,5
"930460107",2020,2712.32876712329,3364.51562699389,13
"930460107",2021,2981.1320754717,3249.04333347444,31
"930460107",2022,3424.85754985755,3304.38015557808,26
"930460107",2023,2780.70175438596,3331.66274132324,21
"930460107",2024,2857.14285714286,3168.97289105657,19
"930460107",2025,2946.42857142857,3184.4560296846,7
"930460108",2020,2808.56149500217,2855.62329301917,24
"930460108",2021,3158.73015873016,8679.69691410609,63
"930460108",2022,3433.96226415094,5500.08023491528,55
"930460108",2023,2862.5,3023.42588182993,41
"930460108",2024,2739.9660825325,2911.38055657297,40
"930460108",2025,3255.03711558855,3100.35374115179,16
"930460109",2020,3227.15572715573,7912.50873859838,38
"930460109",2021,3000,3905.35795781229,61
"930460109",2022,3535.44528134692,5832.83317605876,62
"930460109",2023,3327.23325062035,3467.05628290768,38
"930460109",2024,12765.9574468085,23084.1792664066,62
"930460109",2025,2855.66326530612,2909.71010645539,6
"930460110",2020,3583.69565217391,3999.62900888279,25
"930460110",2021,3758.62068965517,3849.97496069039,35
"930460110",2022,4148.55072463768,3896.44739971955,26
"930460110",2023,4968.75,7581.67884892842,26
"930460110",2024,3783.00330033003,3863.89761501586,18
"930460110",2025,3922.16371027347,4765.20343355496,8
"930460111",2020,2706.34920634921,2889.25034166305,20
"930460111",2021,4000,25568.5069643656,55
"930460111",2022,4642.99242424242,16676.511128847,68
"930460111",2023,4230.15873015873,13035.7046264095,49
"930460111",2024,3489.10509031199,3221.65463854361,28
"930460111",2025,3425.53191489362,3663.90008286457,7
"930460112",2020,2351.89701897019,2603.27770183373,10
"930460112",2021,2518.05555555556,2868.81846845023,14
"930460112",2022,2188.31168831169,2429.73901162761,18
"930460112",2023,3217.39130434783,2976.01845902897,9
"930460112",2024,2220.46019900498,2240.01098136581,8
"930460113",2020,3145.81242350061,3218.95138735195,48
"930460113",2021,3304.24090909091,3371.53940171077,70
"930460113",2022,2743.9990942029,2942.18937737841,58
"930460113",2023,2634.61538461538,2704.55666198824,30
"930460113",2024,2560.60606060606,2747.71780394957,23
"930460113",2025,2488.10500410172,3007.24176510058,10
"930460114",2020,2516.66666666667,6330.52919534924,20
"930460114",2021,3060,3301.04269868763,33
"930460114",2022,3469.05048076923,3703.6265267525,42
"930460114",2023,2857.14285714286,5976.62988311496,31
"930460114",2024,2428.32880434783,2634.63240319256,14
"930460114",2025,2647.05882352941,2877.58892094387,7
"930460115",2020,3175,4806.82696667786,29
"930460115",2021,3218.75,5595.5143836442,45
"930460115",2022,3413.04347826087,4269.63342260919,43
"930460115",2023,3202.89855072464,3787.6117119346,47
"930460115",2024,2666.66666666667,2941.42698254244,43
"930460115",2025,3606.48148148148,3322.50581926675,7
"930460116",2020,3103.79746835443,2962.40968201454,29
"930460116",2021,3901.6393442623,19522.4036189643,87
"930460116",2022,3641.84397163121,3633.60016448242,50
"930460116",2023,3782.60869565217,3607.06995789292,25
"930460116",2024,2400,4477.11908382237,35
"930460116",2025,3489.09657320872,3351.40239030131,12
"930460117",2020,3212.12121212121,3453.38720843201,23
"930460117",2021,3512.19512195122,3890.69525195389,49
"930460117",2022,3677.41935483871,4118.80355056092,53
"930460117",2023,3333.33333333333,3654.25231851066,27
"930460117",2024,3288.75968992248,4318.67791696456,38
"930460117",2025,4621.21212121212,5038.41872143973,15
"930460118",2020,3611.11111111111,3662.04011290226,47
"930460118",2021,4363.75661375661,8195.57247678268,136
"930460118",2022,3900,5126.04464124608,89
"930460118",2023,3784.72222222222,6655.80762926794,62
"930460118",2024,3390.625,3805.12993221912,39
"930460118",2025,3214.28571428571,3093.65599362239,21
"930470101",2020,3037.63529411765,3379.89595547606,9
"930470101",2021,2489.74358974359,2550.10016816686,12
"930470101",2022,2852.87846481876,3883.68752615093,8
"930470101",2023,3000,3078.36447678993,5
"930470101",2024,2560.60606060606,2457.00979559763,9
"930470101",2025,2222.22222222222,2075.55857487923,5
"930470104",2020,3038.46153846154,3412.15271763605,18
"930470104",2021,4089.41387559809,11354.2491233434,70
"930470104",2022,3584.34244791667,3971.01669817393,44
"930470104",2023,3503.77777777778,4228.57157365223,25
"930470104",2024,3558.15972222222,4570.91518852143,26
"930470104",2025,3213.76811594203,3263.26404241382,6
"930470105",2020,3220.0468164794,4587.38901848102,34
"930470105",2021,3533.33333333333,4487.96539381827,61
"930470105",2022,3461.53846153846,3435.72082903395,37
"930470105",2023,3906.97674418605,12321.9883306666,33
"930470105",2024,3175.32299741602,3470.78742791171,28
"930470105",2025,3781.25,3763.82365175859,10
"930470106",2020,3833.33333333333,3695.28327413274,33
"930470106",2021,3941.20879120879,3990.93964893412,60
"930470106",2022,3888.88888888889,4166.16431931849,44
"930470106",2023,3937.5,4214.74880137993,25
"930470106",2024,3837.20930232558,4974.50649283353,25
"930470106",2025,4062.5,4525.04789803613,8
"930470107",2020,2885.41666666667,2858.77861763269,16
"930470107",2021,3839.3102372035,25345.3167142368,110
"930470107",2022,3604.6511627907,4350.01901518938,79
"930470107",2023,3941.17647058824,17389.8197669353,64
"930470107",2024,3386.59090909091,4331.85956509364,23
"930470107",2025,3684.01871809416,3700.36874243946,12
"930470108",2020,3750.90277777778,3618.16423160173,4
"930470108",2021,3693.18181818182,3634.05416074896,17
"930470108",2022,4098.3606557377,4219.2271129498,27
"930470108",2023,4417.72056609455,5380.10980243045,22
"930470108",2024,3317.75700934579,3564.40512149498,17
"930470108",2025,4185.41666666667,4084.71382888204,7
"930470109",2020,2419.8717948718,2507.37665884381,10
"930470109",2021,3406.95488721804,3462.8393924026,28
"930470109",2022,4790.26888604353,7872.88644645797,40
"930470109",2023,3740.38461538462,4071.49947863821,29
"930470109",2024,3693.07400379507,4481.13407053242,20
"930470109",2025,3333.33333333333,3228.21485483608,7
"930470110",2020,5394.73684210526,11134.6571921899,34
"930470110",2021,3507.69230769231,4032.42460621289,39
"930470110",2022,3989.36170212766,4070.96774765881,43
"930470110",2023,3554.21686746988,3446.86667773368,21
"930470110",2024,3681.76229508197,4180.29395514,30
"930470110",2025,4141.3328358209,5068.9322126313,5
"930470111",2020,3471.69811320755,3471.5430528127,21
"930470111",2021,3609.64640198511,4814.14196351681,36
"930470111",2022,3868.42105263158,5544.84786573572,33
"930470111",2023,3468.75,3259.09705788601,20
"930470111",2024,3286.96646341463,3308.97012253494,22
"930470111",2025,2836.25336477987,3106.50607183722,10
"930470112",2020,4091.72161172161,4064.49953993144,34
"930470112",2021,3793.25842696629,4308.43244663847,39
"930470112",2022,3711.90476190476,4206.90955424547,34
"930470112",2023,3465.68319732162,3605.9637409043,28
"930470112",2024,3822.22222222222,3762.35019308104,31
"930470112",2025,3134.37775816417,3336.20026092033,8
"930480101",2020,7372.54901960784,6997.79678822033,9
"930480101",2021,7580,8264.7696328567,20
"930480101",2022,7812.5,10227.6219357083,33
"930480101",2023,7309.52380952381,7099.7146329055,16
"930480101",2024,6470.58823529412,6329.83168907867,13
"930480101",2025,10000,14592.3891173684,9
"930480102",2020,21018.5185185185,29342.7547448227,42
"930480102",2021,8380.95238095238,16302.0184235923,57
"930480102",2022,7971.90185436454,18762.8941426613,50
"930480102",2023,7338.23529411765,7448.34058194502,27
"930480102",2024,6428.81241565452,7285.85211440324,34
"930480102",2025,5955.3679245283,5679.44264481452,10
"930480103",2020,8448.10267857143,25097.7411612377,32
"930480103",2021,8650.92054263566,12841.4075524279,60
"930480103",2022,8075,14730.2092331975,53
"930480103",2023,7984.375,8734.81603675215,46
"930480103",2024,6918.15625,9164.77343775488,25
"930480103",2025,7469.87951807229,7326.18770485669,5
"930480104",2020,8363.63636363636,10097.8950275391,23
"930480104",2021,8827.58620689655,23649.5464739494,63
"930480104",2022,8189.65517241379,9066.50815273473,53
"930480104",2023,8076.92307692308,8323.58686921162,51
"930480104",2024,7486.9227886057,7426.86030269408,34
"930480104",2025,8409.09090909091,14308.8008802142,21
"930480105",2020,19734.649122807,21572.8907101748,52
"930480105",2021,7970.58823529412,10529.738203531,64
"930480105",2022,7160.36585365854,26991.3142347477,47
"930480105",2023,7930.3886471519,25717.898737929,46
"930480105",2024,7377.94047619048,21411.1099107656,54
"930480105",2025,4960,5158.65652528083,21
"930480201",2020,7691.62303664921,13271.8910267406,33
"930480201",2021,8256.80272108844,26723.2620919751,72
"930480201",2022,8100,8054.3121173795,81
"930480201",2023,7551.72413793103,7714.9037394879,53
"930480201",2024,6555.55555555555,6687.33614998968,48
"930480201",2025,7048.39968774395,7299.66340379969,20
"930480202",2020,7938.04824561403,7611.62366420072,18
"930480202",2021,8380.44444444445,9177.2856778858,72
"930480202",2022,8365.25735294118,10501.2007175558,74
"930480202",2023,8180.32786885246,7932.95252083561,47
"930480202",2024,8547.61904761905,17381.6097259227,71
"930480202",2025,7400,7777.84493537447,23
"930480203",2020,8865.83333333333,19815.3688688342,27
"930480203",2021,8000,8167.52830942095,43
"930480203",2022,8113.20754716981,7845.18522742824,31
"930480203",2023,7493.83374689826,8251.9068640338,36
"930480203",2024,6085.71428571429,7277.46485485533,62
"930480203",2025,7052.63157894737,10483.7489836254,13
"930480204",2020,6775.37955465587,7139.90861323425,10
"930480204",2021,7297.24637681159,7794.81359062823,39
"930480204",2022,6786.74603174603,6711.4564959902,46
"930480204",2023,7182.85891089109,14440.3544043181,50
"930480204",2024,6602.93959007551,6126.36878084624,20
"930480204",2025,6023.90243902439,6503.10822751523,10
"930480205",2020,7779.72027972028,8428.73636417888,16
"930480205",2021,7941.17647058824,17071.3000560709,31
"930480205",2022,6972.15189873418,6997.95756879183,31
"930480205",2023,6515.625,7342.49864396667,15
"930480205",2024,6269.84126984127,6378.33408135327,25
"930480205",2025,6200,5780.40722801788,5
"930480206",2020,7631.3649978605,10888.2112565325,16
"930480206",2021,8321.2954383464,17822.2571126774,24
"930480206",2022,7882.35294117647,10914.5397343758,21
"930480206",2023,7478.26086956522,12207.5600657433,26
"930480206",2024,6652.17391304348,9125.68330973102,10
"930480206",2025,7500,10342.6397289909,7
"930480301",2020,7529.47976878613,13218.5932512025,36
"930480301",2021,7418,7685.52347106349,81
"930480301",2022,8266.14832535885,10596.0358458341,52
"930480301",2023,7500.28571428571,8896.05428691241,55
"930480301",2024,5922.71198830409,5972.35579834997,56
"930480301",2025,5708.75,6400.59230762174,12
"930480302",2020,7592.59259259259,8153.58901434857,35
"930480302",2021,8125.27472527472,24030.6665890446,128
"930480302",2022,7522.72727272727,7599.26558835286,76
"930480302",2023,7285.71428571429,7709.62714248278,55
"930480302",2024,7057.48723766307,7054.87552117568,40
"930480302",2025,6416.43485915493,6445.52990509037,12
"930480401",2020,7372.8813559322,7572.28213308953,27
"930480401",2021,7527.44252873563,7233.45578004856,56
"930480401",2022,8007.24637681159,12411.7001228863,98
"930480401",2023,7416.66666666667,9517.70406860973,63
"930480401",2024,6625,6694.16559117338,47
"930480401",2025,7583.70152184585,9610.35095076762,14
"930480402",2020,4536.23188405797,4486.44132662679,5
"930480402",2021,4948.07692307692,4874.08629092663,7
"930480402",2022,4951.92307692308,4823.55635691973,7
"930480402",2023,4953.84615384615,4889.39455046233,5
"930480402",2024,4969.23076923077,5092.01465201465,5
"930480402",2025,4166.66666666667,4166.66666666667,1
"930480403",2020,3692.53731343284,3685.8970209195,5
"930480403",2021,4111.44578313253,4085.71559294754,13
"930480403",2022,4185.57692307692,4039.57754093296,5
"930480403",2023,2991.07142857143,3167.22582972583,3
"930480403",2024,3854.16666666667,3854.16666666667,1
"930480404",2020,5500,5672.64601983018,5
"930480404",2021,5570,5164.63605821881,21
"930480404",2022,5496.85534591195,13332.606357925,24
"930480404",2023,5256.41025641026,5898.18100242609,17
"930480404",2024,3608.09294871795,4030.38423554278,10
"930480404",2025,4146.34146341463,3914.4126765439,7
"930480501",2020,6212.54779283976,6723.31309903469,40
"930480501",2021,6507.14285714286,7159.52095097515,55
"930480501",2022,6466.66666666667,7893.40633550474,76
"930480501",2023,6688.88888888889,9498.82217949926,53
"930480501",2024,5250,6737.55843428578,37
"930480501",2025,5750,7380.46493475314,11
"930480502",2020,6680,7013.88455270719,37
"930480502",2021,7238.3152173913,7201.13492311108,62
"930480502",2022,7076.92307692308,8355.0312812409,95
"930480502",2023,6521.73913043478,7852.74492657463,47
"930480502",2024,6184.21052631579,11877.9775032995,51
"930480502",2025,6228.57142857143,6956.17470601643,31
"930480601",2020,4508.53174603175,4540.65864690865,4
"930480601",2021,5000,5458.58972997601,15
"930480601",2022,4370.28301886792,4265.08252703431,16
"930480601",2023,5216.86746987952,5051.69130017476,9
"930480601",2024,3962.2641509434,4574.17309990645,7
"930480601",2025,4692.30769230769,4806.45829691335,5
"930480602",2020,7383.92857142857,12089.1801994382,40
"930480602",2021,7625,12183.944811632,65
"930480602",2022,7384.88372093023,8128.5864554116,77
"930480602",2023,7230.87912087912,7694.03774940479,64
"930480602",2024,6200,7689.348323179,49
"930480602",2025,9676.98412698413,15002.514643185,23
"930480603",2020,7379.31034482759,6902.42583011469,15
"930480603",2021,7325.58139534884,8282.17192764691,77
"930480603",2022,7570.3315696649,7509.11358262026,86
"930480603",2023,7215.2479757085,7354.17637292925,38
"930480603",2024,6666.66666666667,6502.70796260313,35
"930480603",2025,8333.33333333333,24738.0102466129,17
"930480604",2020,7764.26786606697,7489.64881398586,4
"930480604",2021,8535.26315789474,7385.32058645637,5
"930480604",2022,7984.84848484848,8481.76865842716,9
"930480604",2023,6395.00330178296,8938.94996255474,20
"930480604",2024,7375,30468.6091520801,19
"930480604",2025,6763.93442622951,8001.07398314368,5
"930480701",2020,6283.41307814992,5895.99015819367,8
"930480701",2021,6044.58598726115,9570.05482780394,25
"930480701",2022,5804.54545454545,6566.08094819352,18
"930480701",2023,5964.28571428571,6060.06336265073,21
"930480701",2024,5740.74074074074,6562.53601039676,11
"930480701",2025,4541.09589041096,4720.03134577152,7
"930480702",2020,5805.97014925373,5655.63861225938,23
"930480702",2021,5949.25373134328,6718.13564988562,41
"930480702",2022,5844.13089802131,6133.94705317918,38
"930480702",2023,5385.18518518519,7757.91725589531,40
"930480702",2024,5520,6292.50353257585,27
"930480702",2025,4701.77838577291,5632.22961102784,14
"930480703",2020,7010.71428571429,7752.35163044875,40
"930480703",2021,6419.97339522246,7090.30431718971,78
"930480703",2022,6652.77777777778,6873.85442005872,91
"930480703",2023,6060,6295.55588749734,85
"930480703",2024,5435.71428571429,5392.87875168623,52
"930480703",2025,5887.36559139785,7207.102415745,28
"930480704",2020,5632.63888888889,5821.19716415649,20
"930480704",2021,6375.90579710145,6537.30008578416,48
"930480704",2022,6220.78893617021,7563.69320220996,32
"930480704",2023,5633.65384615385,6689.08299832706,24
"930480704",2024,5450.95693779904,9076.32233678014,16
"930480704",2025,4794.64285714286,5030.81961094461,11
"930480801",2020,4682.53968253968,5166.56003191091,9
"930480801",2021,4211.6905370844,5064.27067074743,44
"930480801",2022,5131.57894736842,5822.50188826925,21
"930480801",2023,4182.29166666667,4488.85281625638,22
"930480801",2024,3548.38709677419,4538.93362482129,19
"930480801",2025,3876.25,4081.42413698031,6
"930480802",2020,5721.35416666667,5635.34970238095,5
"930480802",2021,4704.54545454545,5163.27052032934,3
"930480802",2022,58217.6571428571,55443.4118624127,101
"930480802",2023,80357.1428571429,80926.1920282949,54
"930480802",2024,5412.00189753321,5438.55224835621,4
"930480802",2025,4872.86931818182,4872.86931818182,2
"930480803",2020,5309.34343434343,5229.19037909373,10
"930480803",2021,5443.39371980676,5307.5793416998,18
"930480803",2022,5658.88524590164,5738.40252913395,8
"930480803",2023,5151.23456790123,5149.67886455077,13
"930480803",2024,5397.2602739726,6935.46387648969,9
"930480803",2025,4298.24561403509,4298.24561403509,1
"930480901",2020,6313.16489361702,7287.45164685809,10
"930480901",2021,5438.85858585859,5819.05156337783,24
"930480901",2022,5353.53535353535,5638.26149319192,15
"930480901",2023,5357.14285714286,5749.98334800956,13
"930480901",2024,4990.83333333333,6231.49199299613,23
"930480901",2025,5085.41344843253,6078.23614596068,14
"930480902",2020,3380.95238095238,5942.28981986387,17
"930480902",2021,21460.5734767025,35627.2095904201,52
"930480902",2022,3809.52380952381,4261.95416085192,29
"930480902",2023,3573.77049180328,5212.73640665992,17
"930480902",2024,4135.12079378775,14472.8045825185,30
"930480902",2025,3655.73770491803,3753.08412263381,5
"930480903",2020,4628.47222222222,4680.2630824744,18
"930480903",2021,4437.5,5646.31320471631,26
"930480903",2022,4540,4749.47810377559,33
"930480903",2023,4488,5200.53042522342,17
"930480903",2024,4000,4237.14329338028,19
"930480903",2025,3923.61111111111,4329.85447874211,12
"930481001",2020,5690.17857142857,8390.77497968176,14
"930481001",2021,4900.61284513806,5147.75035770069,68
"930481001",2022,5253.61620057859,5594.98279434545,48
"930481001",2023,5690.51546391753,5458.12872732899,32
"930481001",2024,5299.55769230769,8960.00348639676,26
"930481001",2025,5357.23484848485,6822.28469864577,8
"930481002",2020,4363.63636363636,6681.2410605975,9
"930481002",2021,24391.8918918919,25823.5582494033,21
"930481002",2022,5666.46378575776,18121.4947608387,34
"930481002",2023,5639.53488372093,5398.72862714103,15
"930481002",2024,5428.57142857143,4616.56094288523,9
"930481002",2025,5735.84905660377,6861.9751827299,3
"930481003",2020,3942.30769230769,3949.26467194821,11
"930481003",2021,5000,6225.96231159399,61
"930481003",2022,5510,7248.09784144129,23
"930481003",2023,4818.67625093353,4741.2258180969,18
"930481003",2024,3474.1452991453,3794.72470453852,16
"930481003",2025,4183.33333333333,4559.35754985755,6
"930481101",2020,3029.41176470588,3794.35676709708,3
"930481101",2021,3111.54949784792,3063.93393365048,8
"930481101",2022,3222.79411764706,3195.00773993808,3
"930481101",2023,2647.05882352941,2647.05882352941,1
"930481101",2024,3228.94736842105,3031.9772710111,4
"930481101",2025,3508.77192982456,3508.77192982456,1
"930481102",2020,5607,6139.58105965791,5
"930481102",2021,3950,5789.83992370221,15
"930481102",2022,4539.47368421053,4499.10605648688,13
"930481102",2023,3827.42735648476,4434.62510802468,8
"930481102",2024,3481.16095779221,3575.14893624912,16
"930481102",2025,3379.71519592227,3374.22233630537,6
"930481103",2020,4444.44444444444,4668.08311371854,9
"930481103",2021,4698.79518072289,5278.62031682641,39
"930481103",2022,4755.55555555556,5755.65049103501,26
"930481103",2023,8238.38235294118,16249.828277475,34
"930481103",2024,4061.53846153846,4506.89326042874,22
"930481103",2025,4635.65924657534,4969.83233732737,8
"930481104",2020,5563.2183908046,8548.62864545617,15
"930481104",2021,5059.52380952381,5310.79662889623,25
"930481104",2022,6524.85720114239,6782.46860836651,18
"930481104",2023,4672.61904761905,4604.4731751721,6
"930481104",2024,4090.90909090909,5019.63683579492,8
"930481104",2025,5348.38709677419,5348.38709677419,1
"930481105",2020,3723.48484848485,3723.48484848485,2
"930481105",2021,4613.81362889984,4637.8644167891,4
"930481105",2022,5135.13513513513,8740.90510805847,7
"930481105",2023,3321.425,3321.425,1
"930481105",2024,6000,6000,1
"930481105",2025,1636.36363636364,1636.36363636364,1
"930490101",2020,4360.9022556391,4235.23060932219,21
"930490101",2021,3837.20930232558,4122.86178302122,41
"930490101",2022,3924.78111914732,4169.59692384997,42
"930490101",2023,4210.52631578947,4512.94235904674,36
